order_value_inr,cart_value,discount_amount,shipping_fee,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,order_hour,order_dow,city_tier,item_category,payment_method,time_of_day,device_os,seller_type,warehouse_zone,new_vs_returning_user,actual_rto,rto_risk_score,risk_band
3330,3680,350,0,1.7,1,169,4,0,0.0,4310,2,0,7,1,Tier 1,Electronics,CoD,Morning,Android,Flagship_1P,East,Returning,0,8.7,Low
1880,2490,610,0,17.8,1,29,2,1,0.5,650,2,1,22,6,Tier 2,Fashion,Prepaid,Late_Night,Android,Marketplace_3P,Central,Returning,0,8.7,Low
3100,3420,320,0,4.0,1,1234,16,7,0.438,64050,5,4,4,0,Tier 1,Home & Kitchen,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,9.7,Low
1040,1100,60,0,3.3,1,783,11,0,0.0,28730,4,0,13,0,Tier 1,Grocery,Prepaid,Afternoon,Android,Flagship_1P,South,Returning,0,0.9,Low
1350,1440,90,0,9.0,2,1328,15,0,0.0,52710,7,0,10,0,Tier 1,Beauty,Prepaid,Morning,iOS,Local_SmallSeller,Central,Returning,0,2.3,Low
940,990,50,0,7.5,1,618,5,3,0.6,5770,4,3,4,0,Tier 2,Grocery,Prepaid,Late_Night,Android,Marketplace_3P,West,Returning,0,7.3,Low
11000,13800,2800,0,9.5,1,334,3,0,0.0,2820,2,0,10,3,Tier 1,Mobiles,Prepaid,Morning,Android,Marketplace_3P,West,Returning,0,5.5,Low
220,280,60,0,16.7,2,147,3,0,0.0,1370,2,0,14,5,Tier 2,Books,Prepaid,Afternoon,Android,Local_SmallSeller,North,Returning,0,6.7,Low
13350,13360,10,0,8.6,1,198,4,0,0.0,5860,1,0,15,2,Tier 3,Mobiles,CoD,Afternoon,Android,Marketplace_3P,West,Returning,0,20.2,Medium
230,300,70,60,10.7,1,86,2,1,0.5,4360,2,1,0,6,Tier 1,Books,CoD,Late_Night,iOS,Marketplace_3P,Central,Returning,0,13.7,Low
850,1060,210,0,8.3,1,304,7,0,0.0,29510,3,0,16,5,Tier 3,Beauty,CoD,Afternoon,iOS,Flagship_1P,South,Returning,0,8.7,Low
12790,13690,900,0,4.1,1,189,2,1,0.5,2290,1,1,15,5,Tier 3,Mobiles,CoD,Afternoon,Android,Marketplace_3P,East,Returning,0,26.9,Medium
14840,15900,1060,0,30.9,2,545,8,2,0.25,14470,7,2,3,5,Tier 2,Appliances,Prepaid,Late_Night,iOS,Flagship_1P,South,Returning,0,11.6,Low
1320,1480,160,0,6.9,1,818,6,1,0.167,5840,3,1,3,2,Tier 2,Toys,Prepaid,Late_Night,Android,Local_SmallSeller,South,Returning,0,5.4,Low
7080,7120,40,0,11.2,1,714,13,3,0.231,15630,8,3,19,3,Tier 2,Electronics,CoD,Evening,Android,Marketplace_3P,Central,Returning,0,13.7,Low
3390,3600,210,0,1.8,1,1281,15,2,0.133,22190,10,2,23,2,Tier 1,Home & Kitchen,CoD,Late_Night,Android,Marketplace_3P,Central,Returning,0,7.3,Low
730,820,90,0,18.4,1,931,14,2,0.143,10780,6,2,20,0,Tier 2,Fashion,Prepaid,Evening,iOS,Local_SmallSeller,Central,Returning,0,5.2,Low
4310,5310,1000,0,8.9,1,1221,14,1,0.071,32070,10,1,2,2,Tier 1,Mobiles,Prepaid,Late_Night,iOS,Local_SmallSeller,West,Returning,0,4.0,Low
2810,3740,930,0,14.1,1,994,16,0,0.0,23120,7,0,22,1,Tier 2,Footwear,Prepaid,Late_Night,Android,Local_SmallSeller,West,Returning,0,5.2,Low
2880,3220,340,0,4.8,1,155,4,0,0.0,15310,4,0,4,4,Tier 1,Home & Kitchen,Prepaid,Late_Night,Android,Marketplace_3P,South,Returning,0,3.7,Low
1120,1460,340,0,5.9,1,1309,15,5,0.333,38200,4,4,19,2,Tier 3,Beauty,CoD,Evening,Android,Marketplace_3P,East,Returning,0,9.7,Low
1410,1690,280,0,20.8,1,219,4,2,0.5,17370,3,2,2,5,Tier 2,Beauty,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,8.7,Low
340,390,50,0,18.6,1,568,4,0,0.0,5600,3,0,19,4,Tier 3,Books,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,6.5,Low
1890,2450,560,0,11.2,1,470,8,3,0.375,10090,5,3,18,1,Tier 3,Home & Kitchen,CoD,Evening,Android,Local_SmallSeller,South,Returning,0,16.8,Low
1860,2120,260,0,2.3,1,946,11,0,0.0,12620,3,0,20,4,Tier 2,Home & Kitchen,Prepaid,Evening,Android,Flagship_1P,South,Returning,0,2.3,Low
2660,3210,550,0,26.1,1,770,9,1,0.111,13150,2,1,7,2,Tier 2,Home & Kitchen,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,5.4,Low
620,780,160,0,4.0,1,655,6,2,0.333,7480,1,1,11,4,Tier 3,Books,CoD,Morning,Android,Local_SmallSeller,North,Returning,0,13.7,Low
11120,14100,2980,0,13.4,1,942,19,2,0.105,12290,4,2,0,2,Tier 1,Mobiles,CoD,Late_Night,Android,Marketplace_3P,Central,Returning,0,14.8,Low
5100,6010,910,0,22.3,1,919,9,1,0.111,8020,2,1,0,0,Tier 2,Electronics,CoD,Late_Night,Android,Marketplace_3P,Central,Returning,0,24.7,Medium
1590,2020,430,0,38.6,1,333,5,4,0.8,5650,1,1,14,6,Tier 3,Footwear,CoD,Afternoon,Android,Marketplace_3P,North,Returning,0,25.5,Medium
1120,1420,300,0,4.6,1,1237,18,5,0.278,32880,5,3,2,4,Tier 2,Fashion,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,8.7,Low
2590,2940,350,0,20.3,1,36,1,0,0.0,550,0,0,20,4,Tier 1,Footwear,Prepaid,Evening,Android,Local_SmallSeller,North,New,0,7.6,Low
1350,1660,310,0,19.6,1,1237,23,3,0.13,31990,9,3,12,2,Tier 1,Home & Kitchen,CoD,Afternoon,iOS,Local_SmallSeller,North,Returning,0,8.7,Low
4840,5940,1100,0,8.6,2,76,1,1,1.0,1420,0,0,4,3,Tier 2,Appliances,CoD,Late_Night,Android,Local_SmallSeller,Central,New,0,39.1,Medium
700,710,10,0,1.5,1,472,5,2,0.4,8710,3,2,1,2,Tier 1,Books,Prepaid,Late_Night,Android,Flagship_1P,South,Returning,0,3.7,Low
800,830,30,0,8.8,1,59,2,0,0.0,3160,0,0,16,0,Tier 1,Home & Kitchen,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,2.6,Low
700,780,80,0,13.1,1,672,9,3,0.333,12330,4,3,22,4,Tier 1,Toys,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,9.7,Low
3040,3370,330,0,7.7,1,337,7,0,0.0,9920,3,0,16,1,Tier 2,Footwear,Prepaid,Afternoon,iOS,Marketplace_3P,West,Returning,0,3.7,Low
6250,8320,2070,0,2.4,1,805,16,4,0.25,31570,14,4,16,3,Tier 1,Electronics,CoD,Afternoon,Android,Marketplace_3P,Central,Returning,0,7.9,Low
3250,3810,560,0,11.6,1,1378,13,0,0.0,43010,10,0,4,2,Tier 2,Home & Kitchen,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,8.7,Low
670,770,100,0,26.5,1,1225,12,0,0.0,13180,9,0,11,5,Tier 1,Books,Prepaid,Morning,Android,Marketplace_3P,North,Returning,0,2.6,Low
2450,3260,810,0,5.3,1,1112,14,1,0.071,48790,11,1,10,2,Tier 2,Beauty,Prepaid,Morning,iOS,Marketplace_3P,Central,Returning,0,2.3,Low
320,400,80,0,3.5,1,1037,9,1,0.111,11720,7,1,6,0,Tier 1,Toys,CoD,Morning,Android,Marketplace_3P,South,Returning,0,4.4,Low
2660,3310,650,0,19.3,2,14,1,0,0.0,750,0,0,23,4,Tier 2,Electronics,CoD,Late_Night,Android,Flagship_1P,West,New,0,34.0,Medium
860,950,90,0,3.3,1,104,2,0,0.0,3580,0,0,13,1,Tier 1,Footwear,Prepaid,Afternoon,iOS,Marketplace_3P,South,Returning,0,2.3,Low
3730,4300,570,0,9.5,1,800,9,3,0.333,39420,3,2,15,1,Tier 3,Fashion,CoD,Afternoon,iOS,Local_SmallSeller,South,Returning,0,16.8,Low
780,930,150,0,34.1,2,832,7,2,0.286,6060,5,2,11,1,Tier 3,Beauty,CoD,Morning,Android,Marketplace_3P,East,Returning,0,19.6,Low
15330,16650,1320,0,11.6,1,240,2,0,0.0,3600,1,0,3,0,Tier 2,Electronics,Prepaid,Late_Night,Android,Marketplace_3P,Central,Returning,0,11.0,Low
1620,2130,510,0,12.4,1,241,7,1,0.143,12840,2,1,9,3,Tier 3,Fashion,Prepaid,Morning,Android,Local_SmallSeller,Central,Returning,1,6.5,Low
16140,19210,3070,0,14.4,1,522,9,4,0.444,4040,7,4,6,1,Tier 3,Appliances,CoD,Morning,Android,Flagship_1P,East,Returning,1,24.7,Medium
8360,10640,2280,0,18.7,1,5,1,1,1.0,350,0,0,6,0,Tier 2,Mobiles,CoD,Morning,Android,Marketplace_3P,South,New,1,47.4,High
610,710,100,0,3.7,1,1,1,0,0.0,90,1,0,19,1,Tier 1,Grocery,CoD,Evening,Android,Marketplace_3P,West,New,0,8.7,Low
800,850,50,0,5.8,1,476,3,3,1.0,1620,2,2,4,4,Tier 2,Fashion,Prepaid,Late_Night,Android,Marketplace_3P,West,Returning,1,7.6,Low
6500,7480,980,0,26.1,1,1388,9,0,0.0,20800,6,0,3,6,Tier 2,Appliances,Prepaid,Late_Night,Android,Marketplace_3P,South,Returning,0,7.6,Low
1310,1340,30,0,6.6,1,829,13,2,0.154,63520,4,2,17,3,Tier 1,Home & Kitchen,Prepaid,Evening,Android,Local_SmallSeller,Central,Returning,0,2.3,Low
2050,2650,600,0,1.9,1,1066,12,2,0.167,4900,9,2,21,5,Tier 2,Fashion,CoD,Evening,Android,Flagship_1P,Central,Returning,0,7.3,Low
810,820,10,0,7.5,2,354,4,0,0.0,2780,2,0,5,2,Tier 2,Grocery,CoD,Morning,Android,Flagship_1P,West,Returning,0,9.7,Low
3090,3150,60,0,22.6,1,1281,10,3,0.3,29100,4,3,1,4,Tier 3,Appliances,CoD,Late_Night,Android,Local_SmallSeller,East,Returning,0,25.5,Medium
560,630,70,0,19.9,1,370,4,1,0.25,7140,2,1,13,5,Tier 2,Toys,CoD,Afternoon,iOS,Marketplace_3P,East,Returning,0,11.0,Low
1210,1440,230,0,15.7,3,1486,14,5,0.357,26740,6,4,16,3,Tier 2,Grocery,CoD,Afternoon,Android,Local_SmallSeller,East,Returning,0,13.7,Low
1600,1920,320,0,7.9,1,1168,17,7,0.412,26550,8,5,8,6,Tier 2,Footwear,CoD,Morning,Android,Local_SmallSeller,Central,Returning,0,9.7,Low
39030,42940,3910,0,3.0,1,894,12,2,0.167,7770,11,2,13,5,Tier 3,Mobiles,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,7.9,Low
850,870,20,0,29.1,1,1003,13,9,0.692,38520,7,5,17,4,Tier 2,Beauty,CoD,Evening,Android,Local_SmallSeller,East,Returning,0,19.6,Low
3180,3380,200,0,8.5,1,761,16,1,0.062,18710,11,1,22,6,Tier 3,Electronics,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,9.7,Low
11520,12170,650,0,6.4,2,60,2,0,0.0,6820,1,0,19,0,Tier 2,Appliances,CoD,Evening,iOS,Local_SmallSeller,Central,Returning,0,20.2,Medium
11300,12140,840,0,8.5,1,1072,8,1,0.125,15140,5,1,12,1,Tier 2,Mobiles,CoD,Afternoon,Android,Flagship_1P,Central,Returning,0,14.8,Low
9680,12900,3220,0,13.9,1,1228,11,2,0.182,29860,8,2,21,5,Tier 3,Mobiles,Prepaid,Evening,Android,Marketplace_3P,South,Returning,1,9.7,Low
2890,3690,800,0,18.6,1,186,4,2,0.5,6890,3,2,4,0,Tier 2,Appliances,CoD,Late_Night,Android,Flagship_1P,East,Returning,0,19.6,Low
620,720,100,0,11.0,1,1191,15,1,0.067,15770,6,1,17,4,Tier 2,Beauty,Prepaid,Evening,Android,Marketplace_3P,East,Returning,0,2.6,Low
850,900,50,0,9.6,1,583,10,1,0.1,38390,4,1,8,4,Tier 1,Toys,CoD,Morning,iOS,Marketplace_3P,Central,Returning,1,5.4,Low
1190,1210,20,0,8.0,1,518,9,4,0.444,7490,6,4,1,0,Tier 1,Toys,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,4.0,Low
20340,26610,6270,0,34.0,1,284,3,1,0.333,1810,1,1,23,0,Tier 3,Electronics,CoD,Late_Night,Android,Marketplace_3P,North,Returning,1,75.0,Very High
9450,9730,280,0,13.5,1,1255,24,2,0.083,22080,21,2,18,5,Tier 3,Mobiles,CoD,Evening,Android,Marketplace_3P,West,Returning,0,16.8,Low
1130,1130,0,0,17.3,1,896,11,5,0.455,9460,3,2,4,1,Tier 3,Fashion,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,20.2,Medium
15330,17350,2020,0,9.1,1,1189,12,2,0.167,25080,7,2,20,1,Tier 2,Mobiles,Prepaid,Evening,Android,Marketplace_3P,West,Returning,1,7.3,Low
580,650,70,0,22.1,1,1160,13,0,0.0,10120,7,0,9,5,Tier 2,Beauty,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,3.7,Low
5460,5790,330,0,8.6,1,1214,14,1,0.071,6480,10,1,6,6,Tier 2,Electronics,CoD,Morning,Android,Marketplace_3P,North,Returning,1,8.7,Low
350,370,20,40,7.2,1,1300,14,0,0.0,20200,10,0,10,6,Tier 2,Grocery,Prepaid,Morning,Android,Marketplace_3P,West,Returning,0,1.8,Low
2490,2950,460,0,6.3,2,1237,18,3,0.167,11500,15,3,2,0,Tier 1,Footwear,CoD,Late_Night,Android,Flagship_1P,North,Returning,0,8.7,Low
590,640,50,0,7.4,1,1450,17,3,0.176,11680,15,3,10,5,Tier 2,Beauty,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,7.3,Low
980,1000,20,0,14.3,2,92,2,0,0.0,3430,1,0,19,1,Tier 3,Beauty,Prepaid,Evening,Android,Flagship_1P,East,Returning,0,7.6,Low
1280,1450,170,0,8.1,2,74,2,0,0.0,2480,1,0,3,5,Tier 2,Fashion,CoD,Late_Night,iOS,Marketplace_3P,Central,Returning,0,13.7,Low
1170,1300,130,0,20.6,1,278,1,0,0.0,890,1,0,22,4,Tier 3,Toys,Prepaid,Late_Night,Android,Marketplace_3P,West,New,0,14.8,Low
15540,19830,4290,0,20.7,2,4,1,0,0.0,990,0,0,14,3,Tier 2,Appliances,CoD,Afternoon,Android,Marketplace_3P,East,New,1,47.4,High
1550,2080,530,0,16.8,1,1170,23,1,0.043,16770,13,1,4,1,Tier 2,Fashion,CoD,Late_Night,Android,Flagship_1P,South,Returning,0,8.7,Low
22560,23940,1380,0,12.0,1,1498,15,1,0.067,13340,9,1,12,1,Tier 2,Appliances,CoD,Afternoon,iOS,Marketplace_3P,North,Returning,0,12.3,Low
4930,5450,520,0,31.4,1,391,4,0,0.0,3980,4,0,10,1,Tier 3,Appliances,Prepaid,Morning,Android,Marketplace_3P,South,Returning,0,9.7,Low
1390,1640,250,0,10.5,1,1175,12,2,0.167,41680,6,2,19,1,Tier 1,Home & Kitchen,Prepaid,Evening,Android,Marketplace_3P,North,Returning,0,2.3,Low
1440,1470,30,0,11.1,3,830,10,3,0.3,810,5,3,5,4,Tier 1,Fashion,Prepaid,Morning,iOS,Flagship_1P,East,Returning,0,4.0,Low
450,490,40,40,23.0,1,201,2,1,0.5,2250,1,1,16,5,Tier 2,Beauty,CoD,Afternoon,Android,Flagship_1P,North,Returning,1,17.5,Low
11230,11450,220,0,12.6,1,910,7,0,0.0,7200,2,0,14,3,Tier 1,Electronics,Prepaid,Afternoon,Android,Local_SmallSeller,North,Returning,0,7.3,Low
5840,6990,1150,0,5.6,2,854,11,5,0.455,31990,6,3,23,1,Tier 2,Mobiles,Prepaid,Late_Night,iOS,Local_SmallSeller,South,Returning,0,9.7,Low
730,910,180,0,11.6,1,86,3,1,0.333,3590,2,1,5,5,Tier 1,Home & Kitchen,Prepaid,Morning,iOS,Marketplace_3P,Central,Returning,0,3.7,Low
3000,3380,380,0,19.7,1,1228,14,3,0.214,22890,11,3,15,5,Tier 2,Footwear,Prepaid,Afternoon,Android,Marketplace_3P,East,Returning,0,5.2,Low
1240,1300,60,0,5.4,2,1154,7,2,0.286,8320,5,2,16,1,Tier 3,Fashion,CoD,Afternoon,Android,Marketplace_3P,East,Returning,0,12.3,Low
8690,11500,2810,0,7.2,1,1303,14,3,0.214,12340,3,3,16,2,Tier 1,Electronics,Prepaid,Afternoon,Android,Local_SmallSeller,South,Returning,0,6.5,Low
930,1000,70,0,3.4,1,59,3,1,0.333,8810,2,1,9,0,Tier 1,Beauty,Prepaid,Morning,Android,Marketplace_3P,West,Returning,0,2.3,Low
4460,5150,690,0,26.3,1,1275,17,1,0.059,22350,10,1,15,1,Tier 2,Fashion,Prepaid,Afternoon,iOS,Marketplace_3P,West,Returning,0,5.4,Low
8080,10130,2050,0,14.3,1,503,9,1,0.111,33460,8,1,8,4,Tier 2,Electronics,Prepaid,Morning,iOS,Flagship_1P,West,Returning,0,7.3,Low
630,790,160,0,19.2,1,1228,11,2,0.182,29860,8,2,16,1,Tier 1,Grocery,Prepaid,Afternoon,Android,Local_SmallSeller,South,Returning,0,3.9,Low
650,710,60,0,5.6,1,804,12,4,0.333,13360,8,4,21,6,Tier 1,Beauty,Prepaid,Evening,Android,Marketplace_3P,East,Returning,0,2.3,Low
8670,10410,1740,0,3.0,1,1417,17,3,0.176,7320,14,3,16,1,Tier 3,Electronics,CoD,Afternoon,Android,Local_SmallSeller,Central,Returning,1,24.7,Medium
2210,2500,290,0,21.8,1,706,9,1,0.111,3950,7,1,1,0,Tier 3,Electronics,CoD,Late_Night,iOS,Local_SmallSeller,Central,Returning,1,54.7,High
5610,5770,160,0,21.7,3,687,8,1,0.125,19080,2,1,0,1,Tier 2,Electronics,CoD,Late_Night,Android,Local_SmallSeller,West,Returning,1,28.7,Medium
1690,1700,10,0,15.6,1,744,10,2,0.2,2600,3,2,11,6,Tier 3,Beauty,Prepaid,Morning,iOS,Local_SmallSeller,East,Returning,0,6.7,Low
2260,2700,440,0,2.0,2,325,5,1,0.2,17100,1,1,19,1,Tier 1,Fashion,CoD,Evening,Android,Marketplace_3P,East,Returning,0,8.7,Low
32760,32770,10,0,15.1,1,1487,16,2,0.125,23170,7,2,20,0,Tier 2,Mobiles,Prepaid,Evening,iOS,Marketplace_3P,South,Returning,0,7.3,Low
5960,7240,1280,0,29.3,1,706,6,3,0.5,4620,2,2,6,3,Tier 2,Mobiles,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,11.0,Low
440,480,40,40,21.3,1,1126,22,1,0.045,79170,17,1,11,4,Tier 2,Grocery,CoD,Morning,iOS,Marketplace_3P,North,Returning,0,7.6,Low
560,650,90,0,5.9,1,849,7,1,0.143,13210,5,1,12,5,Tier 2,Grocery,CoD,Afternoon,Android,Marketplace_3P,Central,Returning,0,7.3,Low
18490,24440,5950,0,15.8,1,970,15,1,0.067,47230,7,1,9,1,Tier 3,Mobiles,CoD,Morning,Android,Marketplace_3P,South,Returning,0,17.5,Low
4150,4300,150,0,10.5,2,554,10,0,0.0,2910,3,0,5,5,Tier 1,Electronics,CoD,Morning,Android,Local_SmallSeller,East,Returning,0,8.7,Low
1280,1510,230,0,24.1,1,171,4,0,0.0,3500,2,0,23,2,Tier 1,Fashion,CoD,Late_Night,Android,Local_SmallSeller,South,Returning,0,14.8,Low
7480,8620,1140,0,2.3,1,1499,16,3,0.188,38470,13,3,7,2,Tier 1,Electronics,CoD,Morning,Android,Marketplace_3P,South,Returning,0,7.9,Low
4870,5860,990,0,7.5,1,370,5,2,0.4,9450,3,2,8,4,Tier 3,Electronics,CoD,Morning,Android,Local_SmallSeller,North,Returning,1,26.9,Medium
1000,1170,170,0,7.8,1,356,5,0,0.0,13310,4,0,16,5,Tier 2,Fashion,CoD,Afternoon,Android,Local_SmallSeller,North,Returning,0,9.7,Low
2140,2280,140,0,2.1,1,745,9,1,0.111,30920,4,1,10,0,Tier 1,Home & Kitchen,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,1.8,Low
21590,25570,3980,0,29.1,1,300,6,1,0.167,1940,5,1,22,0,Tier 2,Appliances,Prepaid,Late_Night,Android,Flagship_1P,North,Returning,1,11.6,Low
290,360,70,0,21.6,1,1337,20,8,0.4,47010,14,8,22,5,Tier 2,Books,Prepaid,Late_Night,iOS,Marketplace_3P,East,Returning,0,7.3,Low
1480,1640,160,0,3.8,1,991,11,1,0.091,18280,7,1,20,0,Tier 1,Beauty,Prepaid,Evening,iOS,Flagship_1P,Central,Returning,0,1.8,Low
11090,14890,3800,0,9.2,1,1451,11,5,0.455,10150,4,4,17,1,Tier 2,Home & Kitchen,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,7.9,Low
11020,14210,3190,0,9.5,1,175,4,3,0.75,11090,2,2,10,5,Tier 1,Mobiles,Prepaid,Morning,Android,Local_SmallSeller,North,Returning,0,9.7,Low
1120,1420,300,0,16.7,1,1086,9,2,0.222,18480,2,1,8,6,Tier 2,Toys,Prepaid,Morning,Android,Local_SmallSeller,East,Returning,0,5.2,Low
4720,5430,710,0,2.7,1,1459,18,0,0.0,39990,16,0,22,1,Tier 2,Electronics,Prepaid,Late_Night,Android,Marketplace_3P,Central,Returning,0,4.0,Low
1760,1820,60,0,4.4,1,1022,11,0,0.0,13140,5,0,10,6,Tier 3,Fashion,Prepaid,Morning,Android,Local_SmallSeller,West,Returning,0,4.0,Low
11460,12960,1500,0,10.3,1,213,2,1,0.5,210,1,1,23,3,Tier 1,Mobiles,Prepaid,Late_Night,Android,Local_SmallSeller,Central,Returning,0,11.0,Low
1980,2510,530,0,9.3,1,870,4,1,0.25,6110,3,1,14,4,Tier 2,Fashion,Prepaid,Afternoon,Android,Flagship_1P,Central,Returning,0,4.0,Low
1870,2400,530,0,18.6,2,1176,15,10,0.667,6830,10,8,21,1,Tier 3,Fashion,CoD,Evening,Android,Local_SmallSeller,East,Returning,0,26.9,Medium
33470,35490,2020,0,10.6,1,1467,25,10,0.4,80510,7,5,2,0,Tier 2,Mobiles,CoD,Late_Night,Android,Marketplace_3P,North,Returning,0,24.7,Medium
1430,1640,210,0,2.6,1,1425,13,2,0.154,40820,6,2,11,1,Tier 1,Books,CoD,Morning,Android,Flagship_1P,West,Returning,0,4.0,Low
1150,1490,340,0,28.0,1,1406,11,1,0.091,25890,8,1,19,4,Tier 2,Footwear,CoD,Evening,Android,Marketplace_3P,East,Returning,0,9.7,Low
310,410,100,40,27.1,2,411,8,2,0.25,4490,4,2,0,2,Tier 2,Books,Prepaid,Late_Night,Android,Marketplace_3P,Central,Returning,0,7.6,Low
19030,23680,4650,0,9.5,1,620,9,1,0.111,4940,5,1,8,4,Tier 1,Mobiles,Prepaid,Morning,Android,Flagship_1P,East,Returning,0,5.2,Low
2850,3430,580,0,2.7,1,1173,23,7,0.304,31700,12,6,11,5,Tier 1,Beauty,Prepaid,Morning,Android,Flagship_1P,West,Returning,0,2.3,Low
11240,11890,650,0,16.0,1,1325,20,2,0.1,17530,5,2,6,0,Tier 2,Mobiles,CoD,Morning,Android,Marketplace_3P,South,Returning,0,14.8,Low
7430,9850,2420,0,4.2,1,930,16,5,0.312,30020,6,4,3,6,Tier 1,Appliances,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,5.2,Low
770,870,100,0,23.9,1,1383,18,2,0.111,24400,13,2,5,0,Tier 2,Toys,CoD,Morning,Android,Marketplace_3P,West,Returning,0,8.7,Low
680,700,20,0,11.6,1,593,7,3,0.429,14480,5,3,18,5,Tier 3,Grocery,Prepaid,Evening,iOS,Marketplace_3P,South,Returning,0,6.5,Low
1300,1620,320,0,12.5,1,122,3,0,0.0,2030,1,0,19,0,Tier 2,Fashion,CoD,Evening,iOS,Marketplace_3P,South,Returning,0,9.7,Low
11340,13950,2610,0,10.4,2,546,9,1,0.111,33610,5,1,16,3,Tier 1,Electronics,Prepaid,Afternoon,Android,Flagship_1P,Central,Returning,0,5.4,Low
7390,9570,2180,0,13.0,1,711,7,0,0.0,27280,4,0,16,1,Tier 1,Electronics,CoD,Afternoon,Android,Local_SmallSeller,South,Returning,0,13.7,Low
5910,7020,1110,0,14.9,1,582,6,1,0.167,8910,3,1,20,2,Tier 2,Mobiles,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,7.3,Low
9900,9940,40,0,5.8,2,1169,12,1,0.083,17010,10,1,2,5,Tier 2,Appliances,CoD,Late_Night,Android,Local_SmallSeller,Central,Returning,1,17.5,Low
2260,2710,450,0,5.4,1,1023,17,0,0.0,16340,8,0,12,6,Tier 1,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,1.8,Low
2750,3610,860,0,19.6,1,969,10,3,0.3,5630,9,3,3,2,Tier 1,Footwear,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,13.7,Low
2020,2380,360,0,4.4,1,491,7,3,0.429,19810,5,3,21,6,Tier 1,Home & Kitchen,Prepaid,Evening,Android,Marketplace_3P,South,Returning,0,3.0,Low
1330,1690,360,0,16.8,1,771,13,5,0.385,14600,10,5,0,4,Tier 3,Footwear,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,8.7,Low
1540,1880,340,0,2.3,3,1004,10,2,0.2,26910,2,2,15,1,Tier 2,Home & Kitchen,Prepaid,Afternoon,Android,Local_SmallSeller,West,Returning,0,4.0,Low
1040,1110,70,0,3.9,1,401,4,1,0.25,13410,3,1,6,0,Tier 2,Toys,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,8.7,Low
3200,3210,10,0,22.4,3,1121,12,1,0.083,44680,6,1,3,0,Tier 3,Footwear,CoD,Late_Night,Android,Marketplace_3P,East,Returning,0,19.6,Low
3570,4250,680,0,12.6,1,1015,15,2,0.133,18600,13,2,13,6,Tier 2,Electronics,CoD,Afternoon,Android,Local_SmallSeller,West,Returning,1,11.0,Low
1570,1760,190,0,12.3,1,143,2,2,1.0,270,1,1,23,0,Tier 1,Beauty,Prepaid,Late_Night,Android,Flagship_1P,South,Returning,0,6.7,Low
1520,1970,450,0,30.7,1,1427,14,2,0.143,5660,7,2,4,1,Tier 2,Grocery,CoD,Late_Night,Android,Marketplace_3P,North,Returning,0,13.7,Low
13000,15170,2170,0,13.5,2,3,1,1,1.0,470,0,0,2,0,Tier 2,Mobiles,CoD,Late_Night,iOS,Marketplace_3P,East,New,0,59.0,High
1290,1460,170,0,36.1,1,1056,14,1,0.071,28080,7,1,11,2,Tier 3,Beauty,CoD,Morning,iOS,Marketplace_3P,North,Returning,0,11.0,Low
1480,1600,120,0,7.5,1,357,4,2,0.5,2570,2,1,7,2,Tier 1,Fashion,Prepaid,Morning,Android,Flagship_1P,West,Returning,0,3.7,Low
8990,10400,1410,0,15.3,2,73,1,0,0.0,2520,1,0,3,6,Tier 1,Electronics,Prepaid,Late_Night,Android,Flagship_1P,Central,New,1,14.8,Low
17990,21090,3100,0,15.0,1,373,7,1,0.143,14160,4,1,22,4,Tier 3,Appliances,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,13.7,Low
2920,3650,730,0,3.2,1,1023,12,2,0.167,15760,4,2,6,1,Tier 1,Home & Kitchen,CoD,Morning,iOS,Local_SmallSeller,South,Returning,0,7.3,Low
380,410,30,40,9.3,3,1453,18,8,0.444,7190,13,8,8,2,Tier 1,Grocery,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,9.7,Low
