order_value_inr,cart_value,discount_amount,shipping_fee,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,order_hour,order_dow,city_tier,item_category,payment_method,time_of_day,device_os,seller_type,warehouse_zone,new_vs_returning_user,actual_rto,rto_risk_score,risk_band,rto_prob,segment,profit_no_intervention,in_top2_cohort,profit_static_fee50,dynamic_intervention,profit_dynamic
2400,3040,640,0,2.0,1,692,7,3,0.429,6300,3,2,3,5,Tier 2,Fashion,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,6.2,Low,0.062,Returning / Core,275.848,False,275.848,Prepaid_Incentive,282.5316
1100,1230,130,0,9.7,1,1434,12,3,0.25,3560,10,3,17,1,Tier 1,Toys,Prepaid,Evening,Android,Local_SmallSeller,Central,Returning,0,3.0,Low,0.03,Returning / Core,127.68,False,127.68,Fee_50_COD,136.77840000000003
8970,11660,2690,0,48.5,1,446,6,0,0.0,10980,3,0,13,4,Tier 2,Mobiles,Prepaid,Afternoon,iOS,Marketplace_3P,Central,Returning,0,8.7,Low,0.087,Returning / Core,1036.4844,False,1036.4844,Prepaid_Incentive,1058.4379800000002
1300,1450,150,0,13.7,1,51,3,0,0.0,14770,2,0,10,5,Tier 2,Fashion,Prepaid,Morning,Android,Local_SmallSeller,West,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,148.096,False,148.096,Fee_50_COD,152.52048
2010,2390,380,0,15.0,1,1353,15,3,0.2,93970,6,3,8,0,Tier 1,Home & Kitchen,CoD,Morning,Android,Flagship_1P,North,Returning,0,7.3,Low,0.073,Low RTO / High LTV,228.03080000000003,False,228.03080000000003,Prepaid_Incentive,235.27386
3120,4110,990,0,3.4,2,1480,15,0,0.0,21810,13,0,6,3,Tier 2,Footwear,CoD,Morning,iOS,Local_SmallSeller,South,Returning,0,7.6,Low,0.076,Low RTO / High LTV,357.3152,False,357.3152,Prepaid_Incentive,366.71184000000005
210,270,60,60,16.2,2,186,1,0,0.0,230,0,0,13,3,Tier 2,Books,Prepaid,Afternoon,Android,Marketplace_3P,East,New,0,8.7,Low,0.087,New Users,15.769199999999996,False,15.769199999999996,Fee_50_COD,53.458596
2280,2330,50,0,13.1,1,480,11,3,0.273,9180,6,3,21,2,Tier 1,Fashion,Prepaid,Evening,Android,Marketplace_3P,East,Returning,0,3.0,Low,0.03,Returning / Core,267.86400000000003,False,267.86400000000003,Prepaid_Incentive,271.0188
2140,2680,540,0,6.7,1,220,4,1,0.25,2750,1,1,2,3,Tier 2,Home & Kitchen,CoD,Late_Night,Android,Marketplace_3P,North,Returning,1,13.7,Low,0.13699999999999998,Returning / Core,231.37279999999996,False,231.37279999999996,Prepaid_Incentive,245.35775999999996
8530,11400,2870,0,5.6,1,130,3,1,0.333,8210,3,1,15,1,Tier 1,Appliances,CoD,Afternoon,Android,Marketplace_3P,West,Returning,0,13.3,Low,0.133,Returning / Core,964.9203999999999,False,964.9203999999999,Prepaid_Incentive,997.19418
2100,2440,340,0,12.9,1,756,14,2,0.143,13640,10,2,16,5,Tier 3,Fashion,CoD,Afternoon,Android,Marketplace_3P,West,Returning,0,9.7,Low,0.09699999999999999,Returning / Core,234.152,False,234.152,Prepaid_Incentive,243.9684
1510,1950,440,0,21.7,1,1275,8,0,0.0,6350,6,0,21,6,Tier 2,Grocery,CoD,Evening,Android,Marketplace_3P,South,Returning,0,9.7,Low,0.09699999999999999,Returning / Core,165.64120000000003,False,165.64120000000003,Prepaid_Incentive,174.19854
1720,2190,470,0,32.4,2,642,7,0,0.0,6140,6,0,16,0,Tier 3,Home & Kitchen,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,7.6,Low,0.076,Returning / Core,193.57119999999998,False,193.57119999999998,Prepaid_Incentive,200.62703999999997
920,1160,240,0,19.6,1,219,4,2,0.5,17370,3,2,2,2,Tier 3,Toys,CoD,Late_Night,iOS,Local_SmallSeller,East,Returning,0,30.0,Medium,0.3,High RTO / Low LTV,69.36000000000001,False,69.36000000000001,Fee_50_COD,97.44480000000001
1860,1880,20,0,12.7,1,365,2,1,0.5,1080,0,0,11,5,Tier 2,Fashion,CoD,Morning,iOS,Local_SmallSeller,North,Returning,0,17.5,Low,0.175,High RTO / Low LTV,192.68,False,192.68,Prepaid_Incentive,209.466
13210,16030,2820,0,14.6,1,1345,13,2,0.154,26660,3,2,5,5,Tier 3,Mobiles,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,8.7,Low,0.087,Low RTO / High LTV,1530.5291999999997,False,1530.5291999999997,Prepaid_Incentive,1560.5981399999998
3810,4000,190,0,18.8,1,771,11,6,0.545,25040,9,5,5,6,Tier 1,Mobiles,Prepaid,Morning,Android,Local_SmallSeller,East,Returning,0,7.3,Low,0.073,Low RTO / High LTV,438.7747999999999,False,438.7747999999999,Prepaid_Incentive,448.90865999999994
6820,6870,50,0,4.0,1,285,10,2,0.2,15230,3,2,0,2,Tier 1,Electronics,CoD,Late_Night,Android,Marketplace_3P,North,Returning,0,16.8,Low,0.168,High RTO / Low LTV,755.7695999999999,False,755.7695999999999,Prepaid_Incentive,790.2163199999999
1030,1240,210,0,36.8,1,1200,18,7,0.389,21500,6,4,23,0,Tier 3,Beauty,CoD,Late_Night,Android,Marketplace_3P,West,Returning,1,24.7,Medium,0.247,High RTO / High LTV,88.7236,False,88.7236,Prepaid_Incentive,107.90562000000001
300,380,80,60,2.2,1,323,4,1,0.25,2770,3,1,4,1,Tier 1,Grocery,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,3.7,Low,0.037000000000000005,Returning / Core,31.856,False,31.856,Fee_50_COD,64.88928000000001
340,420,80,40,19.1,1,876,10,2,0.2,31400,7,2,7,4,Tier 1,Grocery,Prepaid,Morning,Android,Local_SmallSeller,West,Returning,0,3.9,Low,0.039,Low RTO / High LTV,36.3696,False,36.3696,Fee_20_COD,50.17245199999999
810,830,20,0,17.4,2,1229,15,5,0.333,3520,4,2,0,6,Tier 2,Toys,CoD,Late_Night,Android,Flagship_1P,East,Returning,0,14.8,Low,0.14800000000000002,High RTO / Low LTV,77.60479999999998,False,77.60479999999998,Fee_50_COD,101.055024
5420,6030,610,0,14.1,1,115,2,0,0.0,3450,2,0,2,4,Tier 2,Appliances,CoD,Late_Night,Android,Flagship_1P,West,Returning,0,19.6,Low,0.196,High RTO / Low LTV,588.3071999999999,False,588.3071999999999,Prepaid_Incentive,622.4582399999998
1550,1660,110,0,14.6,2,35,4,0,0.0,11810,1,0,22,5,Tier 1,Footwear,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,177.576,False,177.576,Prepaid_Incentive,182.2092
16410,20030,3620,0,22.3,1,1486,14,3,0.214,8580,11,3,21,0,Tier 3,Appliances,Prepaid,Evening,Android,Local_SmallSeller,Central,Returning,0,13.7,Low,0.13699999999999998,Returning / Core,1865.5731999999998,False,1865.5731999999998,Prepaid_Incentive,1922.56794
5800,7240,1440,0,8.0,2,256,2,0,0.0,4860,0,0,18,1,Tier 1,Mobiles,CoD,Evening,Android,Marketplace_3P,West,Returning,0,13.7,Low,0.13699999999999998,Returning / Core,650.516,False,650.516,Prepaid_Incentive,675.5322
330,410,80,40,17.0,2,1228,11,2,0.182,29860,8,2,19,2,Tier 2,Books,CoD,Evening,Android,Local_SmallSeller,North,Returning,0,11.0,Low,0.11,Low RTO / High LTV,27.147999999999996,False,27.147999999999996,Fee_20_COD,42.645009999999985
17420,22320,4900,0,0.4,1,409,5,1,0.2,2730,1,1,4,2,Tier 1,Mobiles,CoD,Late_Night,iOS,Flagship_1P,West,Returning,0,19.6,Low,0.196,High RTO / Low LTV,1934.2271999999996,False,1934.2271999999996,Prepaid_Incentive,2020.1222399999997
710,750,40,0,6.6,1,1182,15,3,0.2,9470,7,3,6,1,Tier 1,Beauty,Prepaid,Morning,Android,Local_SmallSeller,South,Returning,0,2.6,Low,0.026000000000000002,Returning / Core,81.86159999999998,False,81.86159999999998,Fee_50_COD,102.296808
590,760,170,0,4.1,2,666,9,4,0.444,7210,7,4,19,2,Tier 1,Grocery,CoD,Evening,Android,Marketplace_3P,North,Returning,0,8.7,Low,0.087,Returning / Core,60.04680000000001,False,60.04680000000001,Fee_50_COD,86.82548400000002
340,410,70,40,23.5,1,753,14,2,0.143,28710,5,2,10,2,Tier 1,Grocery,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,7.6,Low,0.076,Low RTO / High LTV,32.166399999999996,False,32.166399999999996,Fee_20_COD,46.77836799999999
840,840,0,0,8.1,1,487,4,2,0.5,2860,1,1,8,6,Tier 1,Toys,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,3.0,Low,0.03,Returning / Core,96.79199999999999,False,96.79199999999999,Fee_50_COD,113.57495999999999
10410,10930,520,0,3.8,2,743,10,1,0.1,13000,9,1,17,0,Tier 2,Appliances,CoD,Evening,iOS,Marketplace_3P,South,Returning,1,13.7,Low,0.13699999999999998,Returning / Core,1178.4532,False,1178.4532,Prepaid_Incentive,1217.3639399999997
5930,7660,1730,0,22.6,1,652,5,0,0.0,17640,4,0,14,1,Tier 3,Electronics,CoD,Afternoon,iOS,Local_SmallSeller,East,Returning,1,30.0,Medium,0.3,High RTO / Low LTV,610.4399999999999,True,510.46919999999994,Prepaid_Incentive,666.0779999999999
1470,1470,0,0,19.7,1,1278,17,5,0.294,29130,14,5,1,6,Tier 2,Beauty,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,13.7,Low,0.13699999999999998,Low RTO / High LTV,154.6444,False,154.6444,Prepaid_Incentive,166.60997999999998
11650,14010,2360,0,11.6,1,1002,13,1,0.077,11590,7,1,20,6,Tier 1,Appliances,CoD,Evening,Android,Marketplace_3P,Central,Returning,0,8.7,Low,0.087,Returning / Core,1348.758,False,1348.758,Prepaid_Incentive,1375.8411
25280,30630,5350,0,7.1,1,1107,17,5,0.294,5300,4,3,0,1,Tier 1,Mobiles,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,7.3,Low,0.073,Returning / Core,2952.4823999999994,False,2952.4823999999994,Prepaid_Incentive,2997.0970799999996
1270,1390,120,0,14.0,1,977,12,0,0.0,21480,10,0,9,5,Tier 2,Fashion,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,7.3,Low,0.073,Low RTO / High LTV,141.39159999999998,False,141.39159999999998,Prepaid_Incentive,147.44621999999998
2430,2730,300,0,16.3,3,755,15,0,0.0,6270,5,0,21,5,Tier 3,Home & Kitchen,Prepaid,Evening,iOS,Local_SmallSeller,North,Returning,0,7.3,Low,0.073,Returning / Core,277.2044,False,277.2044,Prepaid_Incentive,285.12198
1430,1760,330,0,26.7,1,441,5,1,0.2,3650,4,1,14,5,Tier 2,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,5.5,Low,0.055,Returning / Core,162.95399999999998,False,162.95399999999998,Prepaid_Incentive,167.70929999999996
1240,1300,60,0,12.1,1,1097,9,0,0.0,29430,2,0,2,6,Tier 1,Home & Kitchen,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,2.6,Low,0.026000000000000002,Low RTO / High LTV,144.9104,False,144.9104,Prepaid_Incentive,147.04968000000002
2530,2730,200,0,3.1,1,949,16,2,0.125,16700,4,2,15,1,Tier 1,Home & Kitchen,CoD,Afternoon,Android,Marketplace_3P,East,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,293.1376,False,293.1376,Prepaid_Incentive,298.89192
790,1020,230,0,19.2,2,533,7,1,0.143,13820,4,1,14,4,Tier 2,Fashion,CoD,Afternoon,iOS,Marketplace_3P,East,Returning,0,11.0,Low,0.11,Returning / Core,80.32399999999998,False,80.32399999999998,Fee_50_COD,102.48011999999997
1050,1350,300,0,2.0,1,1325,20,0,0.0,43890,4,0,9,3,Tier 1,Fashion,Prepaid,Morning,iOS,Marketplace_3P,Central,Returning,0,0.9,Low,0.009000000000000001,Low RTO / High LTV,124.722,False,124.722,Fee_20_COD,127.268015
930,1210,280,0,12.9,1,1254,15,0,0.0,39010,7,0,2,3,Tier 3,Grocery,Prepaid,Late_Night,Android,Flagship_1P,South,Returning,1,5.2,Low,0.052000000000000005,Low RTO / High LTV,104.46560000000001,False,104.46560000000001,Fee_20_COD,109.938972
6800,7530,730,0,13.6,2,1067,15,6,0.4,27520,7,4,16,4,Tier 1,Appliances,CoD,Afternoon,Android,Marketplace_3P,Central,Returning,0,13.7,Low,0.13699999999999998,Low RTO / High LTV,765.0360000000001,False,765.0360000000001,Prepaid_Incentive,793.0662
13720,18100,4380,0,18.4,1,402,3,0,0.0,9190,2,0,18,0,Tier 2,Electronics,Prepaid,Evening,Android,Marketplace_3P,West,Returning,0,9.7,Low,0.09699999999999999,Returning / Core,1583.4664,False,1583.4664,Prepaid_Incentive,1618.07988
1370,1780,410,0,10.3,1,977,12,0,0.0,21480,10,0,23,5,Tier 1,Fashion,Prepaid,Late_Night,Android,Marketplace_3P,Central,Returning,0,2.6,Low,0.026000000000000002,Low RTO / High LTV,160.37519999999998,False,160.37519999999998,Prepaid_Incentive,162.58883999999998
3330,4200,870,0,4.3,1,266,8,1,0.125,11730,4,1,18,1,Tier 2,Fashion,CoD,Evening,Android,Marketplace_3P,East,Returning,0,7.6,Low,0.076,Returning / Core,381.8768,False,381.8768,Prepaid_Incentive,391.62456000000003
7350,9520,2170,0,7.2,1,512,11,1,0.091,48510,3,1,20,0,Tier 3,Appliances,CoD,Evening,Android,Marketplace_3P,South,Returning,0,13.7,Low,0.13699999999999998,Low RTO / High LTV,828.022,False,828.022,Prepaid_Incentive,857.7099000000001
1320,1520,200,0,7.9,1,73,1,0,0.0,1360,0,0,13,0,Tier 1,Home & Kitchen,Prepaid,Afternoon,Android,Marketplace_3P,West,New,0,4.0,Low,0.04,New Users,152.28799999999998,False,152.28799999999998,Prepaid_Incentive,155.64959999999996
7400,7510,110,0,14.1,1,1053,20,5,0.25,14260,17,5,23,4,Tier 3,Electronics,CoD,Late_Night,Android,Local_SmallSeller,West,Returning,1,68.3,High,0.6829999999999999,High RTO / Low LTV,617.532,True,536.1051600000001,Prepaid_Incentive,766.2894
1680,1920,240,0,18.4,1,260,1,0,0.0,1980,1,0,22,4,Tier 3,Grocery,CoD,Late_Night,Android,Local_SmallSeller,Central,New,0,28.7,Medium,0.287,High RTO / Low LTV,153.61359999999996,False,153.61359999999996,Prepaid_Incentive,180.00611999999998
5090,6140,1050,0,7.3,3,524,6,1,0.167,3150,2,1,12,0,Tier 1,Home & Kitchen,Prepaid,Afternoon,Android,Local_SmallSeller,East,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,595.0128,False,595.0128,Prepaid_Incentive,603.69576
1110,1280,170,0,19.9,1,728,7,0,0.0,4880,6,0,23,4,Tier 3,Fashion,CoD,Late_Night,iOS,Flagship_1P,West,Returning,1,19.6,Low,0.196,High RTO / Low LTV,104.89759999999998,False,104.89759999999998,Fee_50_COD,122.569488
2710,3610,900,0,19.3,1,1297,15,2,0.133,35270,5,2,20,0,Tier 1,Footwear,CoD,Evening,Android,Marketplace_3P,West,Returning,0,7.6,Low,0.076,Low RTO / High LTV,309.36159999999995,False,309.36159999999995,Prepaid_Incentive,318.07271999999995
5290,5870,580,0,2.8,1,53,2,1,0.5,4340,1,1,11,4,Tier 2,Footwear,Prepaid,Morning,Android,Marketplace_3P,South,Returning,0,5.4,Low,0.054000000000000006,Returning / Core,617.9735999999999,False,617.9735999999999,Prepaid_Incentive,627.22812
12860,16130,3270,0,22.8,1,230,3,0,0.0,3300,2,0,5,3,Tier 3,Mobiles,CoD,Morning,iOS,Marketplace_3P,East,Returning,0,26.9,Medium,0.26899999999999996,High RTO / Low LTV,1377.9263999999998,True,1093.777632,Prepaid_Incentive,1468.8268799999998
310,350,40,0,10.0,1,265,7,0,0.0,9990,5,0,11,5,Tier 2,Beauty,Prepaid,Morning,Android,Flagship_1P,North,Returning,0,3.7,Low,0.037000000000000005,Returning / Core,33.0412,False,33.0412,Fee_50_COD,65.779956
3290,3900,610,0,12.4,1,1025,11,6,0.545,17810,7,6,14,6,Tier 2,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,7.3,Low,0.073,Returning / Core,377.8932,False,377.8932,Prepaid_Incentive,387.19193999999993
1960,2550,590,0,28.3,1,1340,16,1,0.062,28430,6,1,13,1,Tier 2,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,4.0,Low,0.04,Low RTO / High LTV,228.06400000000002,False,228.06400000000002,Prepaid_Incentive,231.98880000000003
1420,1580,160,0,5.4,1,691,15,4,0.267,26520,13,4,4,6,Tier 1,Fashion,Prepaid,Late_Night,Android,Local_SmallSeller,Central,Returning,0,3.7,Low,0.037000000000000005,Low RTO / High LTV,164.59839999999997,False,164.59839999999997,Prepaid_Incentive,167.78927999999996
14280,15180,900,0,30.0,1,940,11,4,0.364,29330,6,3,1,1,Tier 3,Mobiles,CoD,Late_Night,iOS,Local_SmallSeller,North,Returning,0,43.3,Medium,0.433,High RTO / High LTV,1422.9704000000002,True,1142.603352,Prepaid_Incentive,1582.8166800000001
12070,15950,3880,0,5.2,1,1024,12,3,0.25,4370,3,2,13,0,Tier 2,Electronics,Prepaid,Afternoon,Android,Marketplace_3P,East,Returning,0,7.3,Low,0.073,Returning / Core,1405.8556,False,1405.8556,Prepaid_Incentive,1429.25502
730,780,50,0,29.3,3,22,1,0,0.0,1220,0,0,8,5,Tier 3,Books,CoD,Morning,Android,Marketplace_3P,North,New,0,35.0,Medium,0.35,High RTO / Low LTV,42.38000000000002,False,42.38000000000002,Fee_50_COD,77.71140000000001
1310,1460,150,0,15.6,1,753,13,4,0.308,30380,7,4,2,1,Tier 2,Footwear,CoD,Late_Night,Android,Flagship_1P,North,Returning,0,11.0,Low,0.11,Low RTO / High LTV,140.43599999999998,False,140.43599999999998,Prepaid_Incentive,149.65619999999998
2930,3210,280,0,4.6,1,995,16,9,0.562,21320,6,3,13,6,Tier 2,Footwear,Prepaid,Afternoon,Android,Marketplace_3P,Central,Returning,0,5.4,Low,0.054000000000000006,Low RTO / High LTV,339.87120000000004,False,339.87120000000004,Prepaid_Incentive,346.32204
14070,15400,1330,0,8.8,1,891,8,1,0.125,12010,3,1,15,3,Tier 2,Electronics,CoD,Afternoon,Android,Marketplace_3P,North,Returning,0,13.7,Low,0.13699999999999998,Returning / Core,1597.5964000000001,False,1597.5964000000001,Prepaid_Incentive,1647.5383800000002
830,1100,270,0,2.0,1,324,5,3,0.6,6060,2,2,16,3,Tier 1,Beauty,Prepaid,Afternoon,Android,Marketplace_3P,East,Returning,0,3.0,Low,0.03,Returning / Core,95.60400000000001,False,95.60400000000001,Fee_50_COD,112.68252
14800,14950,150,0,3.1,1,1144,16,3,0.188,16990,3,2,3,5,Tier 1,Appliances,CoD,Late_Night,Android,Marketplace_3P,North,Returning,0,13.7,Low,0.13699999999999998,Returning / Core,1681.196,False,1681.196,Prepaid_Incentive,1733.3382
1200,1280,80,0,18.2,1,1034,13,0,0.0,3060,6,0,3,6,Tier 2,Beauty,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,4.0,Low,0.04,Returning / Core,138.08,False,138.08,Fee_50_COD,144.7704
3300,4270,970,0,24.9,1,517,3,2,0.667,4340,2,2,7,3,Tier 3,Electronics,CoD,Morning,Android,Marketplace_3P,East,Returning,0,30.0,Medium,0.3,High RTO / Low LTV,326.4,True,293.652,Prepaid_Incentive,364.68
310,400,90,0,7.0,1,1018,14,0,0.0,8480,12,0,22,4,Tier 3,Books,Prepaid,Late_Night,Android,Marketplace_3P,South,Returning,0,4.0,Low,0.04,Returning / Core,32.704,False,32.704,Fee_50_COD,65.56752
5780,7170,1390,0,8.2,2,1160,7,2,0.286,36890,6,2,8,2,Tier 2,Mobiles,CoD,Morning,Android,Local_SmallSeller,West,Returning,0,16.8,Low,0.168,High RTO / High LTV,637.9583999999999,False,637.9583999999999,Prepaid_Incentive,668.5612799999999
1780,2240,460,0,7.1,1,1067,14,0,0.0,16540,7,0,22,3,Tier 1,Home & Kitchen,CoD,Late_Night,Android,Marketplace_3P,East,Returning,0,6.7,Low,0.067,Returning / Core,202.12959999999995,False,202.12959999999995,Prepaid_Incentive,208.43831999999998
6320,8280,1960,0,7.9,1,566,6,1,0.167,21200,4,1,23,2,Tier 1,Electronics,CoD,Late_Night,Android,Flagship_1P,Central,Returning,0,19.6,Low,0.196,High RTO / High LTV,689.2511999999998,False,689.2511999999998,Prepaid_Incentive,727.2830399999999
10370,11480,1110,0,4.5,1,1119,11,5,0.455,8500,7,4,0,5,Tier 2,Electronics,Prepaid,Late_Night,Android,Marketplace_3P,South,Returning,1,9.7,Low,0.09699999999999999,Returning / Core,1194.4644,False,1194.4644,Prepaid_Incentive,1221.9289800000001
3580,4530,950,0,12.9,1,401,7,3,0.429,3830,5,3,14,3,Tier 1,Home & Kitchen,Prepaid,Afternoon,Android,Local_SmallSeller,East,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,416.9536,False,416.9536,Prepaid_Incentive,423.90912000000003
2540,2690,150,0,15.2,1,269,5,1,0.2,6900,4,1,11,6,Tier 2,Fashion,Prepaid,Morning,Android,Flagship_1P,North,Returning,0,5.2,Low,0.052000000000000005,Returning / Core,294.31679999999994,False,294.31679999999994,Prepaid_Incentive,300.08255999999994
7230,8140,910,0,7.1,3,1129,16,6,0.375,12110,8,6,3,3,Tier 2,Electronics,CoD,Late_Night,iOS,Local_SmallSeller,West,Returning,0,26.9,Medium,0.26899999999999996,High RTO / Low LTV,762.9051999999999,False,762.9051999999999,Prepaid_Incentive,820.4873399999999
430,550,120,0,23.5,1,572,6,1,0.167,16920,3,1,17,2,Tier 2,Grocery,CoD,Evening,Android,Marketplace_3P,Central,Returning,1,11.0,Low,0.11,Returning / Core,38.70799999999999,False,38.70799999999999,Fee_50_COD,71.07804
2950,3320,370,0,12.7,2,1360,20,6,0.3,48030,18,6,6,5,Tier 2,Fashion,CoD,Morning,Android,Marketplace_3P,West,Returning,0,9.7,Low,0.09699999999999999,Low RTO / High LTV,332.854,False,332.854,Prepaid_Incentive,344.4843
2110,2510,400,0,0.4,1,409,5,1,0.2,2730,1,1,15,3,Tier 1,Home & Kitchen,CoD,Afternoon,Android,Marketplace_3P,West,Returning,0,7.3,Low,0.073,Returning / Core,239.73880000000003,False,239.73880000000003,Prepaid_Incentive,247.14246000000003
3330,3360,30,0,7.1,1,1099,12,5,0.417,8120,5,4,11,5,Tier 3,Home & Kitchen,CoD,Morning,Android,Flagship_1P,Central,Returning,1,12.3,Low,0.12300000000000001,Returning / Core,370.9164,False,370.9164,Prepaid_Incentive,386.69238
790,790,0,0,8.1,1,426,7,2,0.286,2250,4,2,17,1,Tier 2,Fashion,CoD,Evening,Android,Marketplace_3P,West,Returning,0,8.7,Low,0.087,Returning / Core,83.35079999999998,False,83.35079999999998,Fee_50_COD,104.38700399999998
2120,2770,650,0,12.0,2,877,15,9,0.6,9130,3,3,19,2,Tier 1,Fashion,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,4.0,Low,0.04,Returning / Core,247.00799999999998,False,247.00799999999998,Prepaid_Incentive,251.07359999999997
650,710,60,0,4.7,1,1021,10,4,0.4,5880,9,4,10,3,Tier 2,Beauty,Prepaid,Morning,Android,Flagship_1P,East,Returning,0,3.7,Low,0.037000000000000005,Returning / Core,73.338,False,73.338,Fee_50_COD,96.06294
490,650,160,0,8.8,1,905,15,3,0.2,24060,11,3,23,4,Tier 1,Beauty,Prepaid,Late_Night,Android,Flagship_1P,West,Returning,0,2.6,Low,0.026000000000000002,Low RTO / High LTV,55.690400000000004,False,55.690400000000004,Fee_20_COD,66.98899800000001
1200,1610,410,0,8.5,1,908,17,3,0.176,35390,13,3,3,6,Tier 2,Grocery,Prepaid,Late_Night,Android,Local_SmallSeller,South,Returning,0,4.4,Low,0.044000000000000004,Low RTO / High LTV,137.488,False,137.488,Prepaid_Incentive,141.0696
5250,5910,660,0,11.5,1,1313,16,2,0.125,49770,4,2,16,3,Tier 2,Home & Kitchen,Prepaid,Afternoon,Android,Marketplace_3P,East,Returning,0,4.0,Low,0.04,Low RTO / High LTV,617.6,False,617.6,Prepaid_Incentive,624.42
450,550,100,0,14.1,1,1419,15,1,0.067,42280,11,1,5,5,Tier 3,Grocery,Prepaid,Morning,Android,Local_SmallSeller,North,Returning,0,4.4,Low,0.044000000000000004,Low RTO / High LTV,48.808,False,48.808,Fee_20_COD,61.107459999999996
500,600,100,0,3.5,1,1456,17,3,0.176,27620,5,3,14,3,Tier 1,Beauty,Prepaid,Afternoon,Android,Local_SmallSeller,North,Returning,0,1.8,Low,0.018000000000000002,Low RTO / High LTV,57.84,False,57.84,Fee_20_COD,68.8058
1740,1980,240,0,10.2,1,975,16,4,0.25,18020,5,4,18,5,Tier 1,Fashion,Prepaid,Evening,Android,Marketplace_3P,South,Returning,0,2.6,Low,0.026000000000000002,Returning / Core,204.3904,False,204.3904,Prepaid_Incentive,206.81568000000001
980,1000,20,0,11.0,2,492,5,1,0.2,11500,2,1,18,1,Tier 2,Footwear,CoD,Evening,iOS,Local_SmallSeller,South,Returning,0,11.6,Low,0.11599999999999999,Returning / Core,101.45280000000001,False,101.45280000000001,Fee_50_COD,118.52726400000002
1780,2330,550,0,9.8,1,790,13,0,0.0,62310,7,0,16,4,Tier 2,Home & Kitchen,Prepaid,Afternoon,Android,Local_SmallSeller,North,Returning,0,3.7,Low,0.037000000000000005,Low RTO / High LTV,207.26559999999998,False,207.26559999999998,Prepaid_Incentive,210.74951999999996
1600,1750,150,0,7.9,1,472,5,2,0.4,8710,3,2,23,2,Tier 2,Home & Kitchen,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,5.4,Low,0.054000000000000006,Returning / Core,183.144,False,183.144,Prepaid_Incentive,188.0148
